"Start Time (UTC)","End Time (UTC)","Duration (min)","Min (km)","Max (km)","Conjunction Type","Conjunction Between"
"2022-01-29  12:13","2022-01-29  12:13","1","479","479","nbtrace","TREx RGB GILL and ELFIN-B"
"2022-01-29  13:32","2022-01-29  13:34","3","121","449","nbtrace","REGO RESU and ELFIN-A"
"2022-01-29  13:37","2022-01-29  13:37","1","340","340","nbtrace","THEMIS-ASI FSMI and ELFIN-A"
"2022-01-29  13:37","2022-01-29  13:37","1","229","229","nbtrace","TREx NIR RABB and ELFIN-A"
"2022-01-29  13:37","2022-01-29  13:37","1","340","340","nbtrace","TREx RGB FSMI and ELFIN-A"
"2022-01-29  13:37","2022-01-29  13:37","1","229","229","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2022-01-29  13:37","2022-01-29  13:37","1","229","229","nbtrace","TREx RGB RABB and ELFIN-A"
"2022-01-29  13:38","2022-01-29  13:39","2","467","471","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2022-01-29  13:38","2022-01-29  13:39","2","467","471","nbtrace","TREx RGB ATHA and ELFIN-A"
"2022-01-29  13:38","2022-01-29  13:39","2","467","471","nbtrace","TREx NIR ATHA and ELFIN-A"
"2022-01-29  13:38","2022-01-29  13:39","2","467","471","nbtrace","TREx Blue ATHA and ELFIN-A"
"2022-01-29  13:40","2022-01-29  13:41","2","214","428","nbtrace","REGO RESU and ELFIN-B"
"2022-01-29  13:44","2022-01-29  13:46","3","171","466","nbtrace","THEMIS-ASI FSMI and ELFIN-B"
"2022-01-29  13:44","2022-01-29  13:46","3","171","466","nbtrace","TREx RGB FSMI and ELFIN-B"
"2022-01-29  13:46","2022-01-29  13:47","2","284","329","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2022-01-29  13:46","2022-01-29  13:47","2","284","329","nbtrace","TREx RGB ATHA and ELFIN-B"
"2022-01-29  13:46","2022-01-29  13:47","2","284","329","nbtrace","TREx NIR ATHA and ELFIN-B"
"2022-01-29  13:46","2022-01-29  13:47","2","284","329","nbtrace","TREx Blue ATHA and ELFIN-B"
"2022-01-29  15:06","2022-01-29  15:07","2","132","300","nbtrace","REGO SACH and ELFIN-A"
"2022-01-29  15:07","2022-01-29  15:08","2","340","439","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2022-01-29  15:14","2022-01-29  15:15","2","166","277","nbtrace","REGO SACH and ELFIN-B"
"2022-01-29  15:15","2022-01-29  15:16","2","234","346","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2022-01-29  16:41","2022-01-29  16:43","3","218","493","nbtrace","THEMIS-ASI MCGR and ELFIN-A"
"2022-01-29  16:49","2022-01-29  16:51","3","64","447","nbtrace","THEMIS-ASI MCGR and ELFIN-B"
"2022-01-29  22:37","2022-01-29  22:39","3","193","481","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2022-01-29  22:46","2022-01-29  22:46","1","380","380","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2022-01-30  00:10","2022-01-30  00:11","2","180","245","nbtrace","THEMIS-ASI GILL and ELFIN-A"
"2022-01-30  00:10","2022-01-30  00:11","2","180","245","nbtrace","REGO GILL and ELFIN-A"
"2022-01-30  00:10","2022-01-30  00:11","2","180","245","nbtrace","TREx NIR GILL and ELFIN-A"
"2022-01-30  00:11","2022-01-30  00:13","3","196","493","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2022-01-30  00:11","2022-01-30  00:11","1","245","245","nbtrace","TREx Blue GILL and ELFIN-A"
"2022-01-30  00:11","2022-01-30  00:11","1","245","245","nbtrace","TREx RGB GILL and ELFIN-A"
"2022-01-30  00:13","2022-01-30  00:14","2","206","410","nbtrace","THEMIS-ASI TALO and ELFIN-A"
"2022-01-30  00:13","2022-01-30  00:14","2","206","410","nbtrace","REGO TALO and ELFIN-A"
"2022-01-30  00:15","2022-01-30  00:16","2","224","393","nbtrace","REGO RESU and ELFIN-A"
"2022-01-30  00:18","2022-01-30  00:19","2","220","316","nbtrace","THEMIS-ASI GILL and ELFIN-B"
"2022-01-30  00:18","2022-01-30  00:19","2","220","316","nbtrace","REGO GILL and ELFIN-B"
"2022-01-30  00:18","2022-01-30  00:19","2","220","316","nbtrace","TREx NIR GILL and ELFIN-B"
"2022-01-30  00:18","2022-01-30  00:19","2","220","316","nbtrace","TREx Blue GILL and ELFIN-B"
"2022-01-30  00:18","2022-01-30  00:19","2","220","316","nbtrace","TREx RGB GILL and ELFIN-B"
"2022-01-30  00:20","2022-01-30  00:21","2","378","450","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2022-01-30  00:22","2022-01-30  00:23","2","320","491","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2022-01-30  00:22","2022-01-30  00:23","2","320","491","nbtrace","REGO TALO and ELFIN-B"
"2022-01-30  00:23","2022-01-30  00:24","2","359","369","nbtrace","REGO RESU and ELFIN-B"
"2022-01-30  01:42","2022-01-30  01:43","2","226","358","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2022-01-30  01:42","2022-01-30  01:43","2","226","358","nbtrace","TREx RGB ATHA and ELFIN-A"
"2022-01-30  01:42","2022-01-30  01:43","2","226","358","nbtrace","TREx NIR ATHA and ELFIN-A"
"2022-01-30  01:42","2022-01-30  01:43","2","226","358","nbtrace","TREx Blue ATHA and ELFIN-A"
"2022-01-30  01:44","2022-01-30  01:45","2","180","340","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2022-01-30  01:44","2022-01-30  01:45","2","342","492","nbtrace","THEMIS-ASI FSMI and ELFIN-A"
"2022-01-30  01:44","2022-01-30  01:45","2","342","492","nbtrace","TREx RGB FSMI and ELFIN-A"
"2022-01-30  01:47","2022-01-30  01:48","2","204","250","nbtrace","REGO SACH and ELFIN-A"
"2022-01-30  01:51","2022-01-30  01:51","1","394","394","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2022-01-30  01:51","2022-01-30  01:51","1","394","394","nbtrace","TREx RGB ATHA and ELFIN-B"
"2022-01-30  01:51","2022-01-30  01:51","1","394","394","nbtrace","TREx NIR ATHA and ELFIN-B"
"2022-01-30  01:51","2022-01-30  01:51","1","394","394","nbtrace","TREx Blue ATHA and ELFIN-B"
"2022-01-30  01:52","2022-01-30  01:54","3","22","423","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2022-01-30  01:55","2022-01-30  01:56","2","121","307","nbtrace","REGO SACH and ELFIN-B"
"2022-01-30  03:19","2022-01-30  03:19","1","427","427","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2022-01-30  03:19","2022-01-30  03:20","2","131","304","nbtrace","REGO KAKT and ELFIN-A"
"2022-01-30  03:25","2022-01-30  03:27","3","20","437","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2022-01-30  11:18","2022-01-30  11:18","1","398","398","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2022-01-30  11:26","2022-01-30  11:27","2","257","328","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2022-01-30  11:28","2022-01-30  11:29","2","400","419","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2022-01-30  12:45","2022-01-30  12:47","3","196","472","nbtrace","REGO RESU and ELFIN-A"
"2022-01-30  12:47","2022-01-30  12:48","2","168","294","nbtrace","THEMIS-ASI TALO and ELFIN-A"
"2022-01-30  12:47","2022-01-30  12:48","2","168","294","nbtrace","REGO TALO and ELFIN-A"
"2022-01-30  12:48","2022-01-30  12:50","3","93","457","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2022-01-30  12:50","2022-01-30  12:51","2","111","335","nbtrace","THEMIS-ASI GILL and ELFIN-A"
"2022-01-30  12:50","2022-01-30  12:51","2","111","335","nbtrace","REGO GILL and ELFIN-A"
"2022-01-30  12:50","2022-01-30  12:51","2","111","335","nbtrace","TREx NIR GILL and ELFIN-A"
"2022-01-30  12:50","2022-01-30  12:51","2","111","335","nbtrace","TREx Blue GILL and ELFIN-A"
"2022-01-30  12:50","2022-01-30  12:51","2","111","335","nbtrace","TREx RGB GILL and ELFIN-A"
"2022-01-30  12:51","2022-01-30  12:52","2","375","375","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2022-01-30  12:54","2022-01-30  12:55","2","171","307","nbtrace","REGO RESU and ELFIN-B"
"2022-01-30  12:55","2022-01-30  12:57","3","39","429","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2022-01-30  12:55","2022-01-30  12:57","3","39","429","nbtrace","REGO TALO and ELFIN-B"
"2022-01-30  12:57","2022-01-30  12:58","2","285","385","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2022-01-30  12:59","2022-01-30  13:00","2","308","493","nbtrace","TREx Blue RABB and ELFIN-B"
"2022-01-30  12:59","2022-01-30  13:00","2","308","493","nbtrace","TREx NIR RABB and ELFIN-B"
"2022-01-30  12:59","2022-01-30  13:00","2","308","493","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2022-01-30  12:59","2022-01-30  13:00","2","308","493","nbtrace","TREx RGB RABB and ELFIN-B"
"2022-01-30  13:00","2022-01-30  13:01","2","122","363","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2022-01-30  14:19","2022-01-30  14:20","2","453","493","nbtrace","REGO SACH and ELFIN-A"
"2022-01-30  14:22","2022-01-30  14:23","2","247","362","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2022-01-30  14:28","2022-01-30  14:29","2","345","410","nbtrace","REGO SACH and ELFIN-B"
"2022-01-30  14:30","2022-01-30  14:32","3","41","432","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2022-01-30  15:53","2022-01-30  15:54","2","205","345","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2022-01-30  15:54","2022-01-30  15:54","1","496","496","nbtrace","REGO KAKT and ELFIN-A"
"2022-01-30  15:55","2022-01-30  15:56","2","257","478","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2022-01-30  16:01","2022-01-30  16:02","2","158","339","nbtrace","REGO KAKT and ELFIN-B"
"2022-01-30  16:02","2022-01-30  16:02","1","298","298","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2022-01-30  16:03","2022-01-30  16:04","2","116","351","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2022-01-30  23:23","2022-01-30  23:24","2","258","403","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2022-01-30  23:32","2022-01-30  23:32","1","455","455","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2022-01-30  23:35","2022-01-30  23:36","2","121","375","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2022-01-30  23:35","2022-01-30  23:36","2","121","375","nbtrace","REGO TALO and ELFIN-B"
"2022-01-31  00:55","2022-01-31  00:56","2","335","389","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2022-01-31  00:56","2022-01-31  00:57","2","251","279","nbtrace","TREx Blue RABB and ELFIN-A"
"2022-01-31  00:56","2022-01-31  00:57","2","251","279","nbtrace","TREx NIR RABB and ELFIN-A"
"2022-01-31  00:56","2022-01-31  00:57","2","251","279","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2022-01-31  00:56","2022-01-31  00:57","2","251","279","nbtrace","TREx RGB RABB and ELFIN-A"
"2022-01-31  01:05","2022-01-31  01:06","2","391","437","nbtrace","TREx Blue RABB and ELFIN-B"
"2022-01-31  01:05","2022-01-31  01:06","2","391","437","nbtrace","TREx NIR RABB and ELFIN-B"
"2022-01-31  01:05","2022-01-31  01:06","2","391","437","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2022-01-31  01:05","2022-01-31  01:06","2","391","437","nbtrace","TREx RGB RABB and ELFIN-B"
"2022-01-31  02:30","2022-01-31  02:30","1","493","493","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2022-01-31  02:31","2022-01-31  02:33","3","66","479","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2022-01-31  02:33","2022-01-31  02:33","1","326","326","nbtrace","REGO SACH and ELFIN-A"
"2022-01-31  02:41","2022-01-31  02:42","2","140","338","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2022-01-31  02:42","2022-01-31  02:42","1","445","445","nbtrace","REGO SACH and ELFIN-B"
"2022-01-31  04:03","2022-01-31  04:04","2","224","224","nbtrace","THEMIS-ASI MCGR and ELFIN-A"
"2022-01-31  04:03","2022-01-31  04:03","1","456","456","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2022-01-31  04:12","2022-01-31  04:13","2","175","283","nbtrace","THEMIS-ASI MCGR and ELFIN-B"
"2022-01-31  10:30","2022-01-31  10:31","2","455","489","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2022-01-31  10:39","2022-01-31  10:40","2","234","403","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2022-01-31  12:02","2022-01-31  12:02","1","469","469","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2022-01-31  12:08","2022-01-31  12:08","1","439","439","nbtrace","REGO RESU and ELFIN-B"
"2022-01-31  12:09","2022-01-31  12:10","2","405","476","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2022-01-31  12:09","2022-01-31  12:10","2","405","476","nbtrace","REGO TALO and ELFIN-B"
"2022-01-31  12:11","2022-01-31  12:12","2","349","378","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2022-01-31  12:13","2022-01-31  12:13","1","414","414","nbtrace","THEMIS-ASI GILL and ELFIN-B"
"2022-01-31  12:13","2022-01-31  12:13","1","414","414","nbtrace","TREx NIR GILL and ELFIN-B"
"2022-01-31  12:13","2022-01-31  12:13","1","414","414","nbtrace","TREx Blue GILL and ELFIN-B"
"2022-01-31  12:13","2022-01-31  12:13","1","414","414","nbtrace","TREx RGB GILL and ELFIN-B"
"2022-01-31  12:15","2022-01-31  12:15","1","474","474","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2022-01-31  12:15","2022-01-31  12:15","1","474","474","nbtrace","TREx NIR PINA and ELFIN-B"
"2022-01-31  12:15","2022-01-31  12:15","1","474","474","nbtrace","TREx Blue PINA and ELFIN-B"
"2022-01-31  12:15","2022-01-31  12:15","1","474","474","nbtrace","TREx RGB PINA and ELFIN-B"
"2022-01-31  13:31","2022-01-31  13:32","2","255","259","nbtrace","REGO RESU and ELFIN-A"
"2022-01-31  13:35","2022-01-31  13:36","2","350","380","nbtrace","THEMIS-ASI FSMI and ELFIN-A"
"2022-01-31  13:35","2022-01-31  13:36","2","350","380","nbtrace","TREx RGB FSMI and ELFIN-A"
"2022-01-31  13:37","2022-01-31  13:37","1","371","371","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2022-01-31  13:37","2022-01-31  13:37","1","371","371","nbtrace","TREx RGB ATHA and ELFIN-A"
"2022-01-31  13:37","2022-01-31  13:37","1","371","371","nbtrace","TREx NIR ATHA and ELFIN-A"
"2022-01-31  13:37","2022-01-31  13:37","1","371","371","nbtrace","TREx Blue ATHA and ELFIN-A"
"2022-01-31  13:40","2022-01-31  13:41","2","239","475","nbtrace","REGO RESU and ELFIN-B"
"2022-01-31  13:44","2022-01-31  13:46","3","110","460","nbtrace","THEMIS-ASI FSMI and ELFIN-B"
"2022-01-31  13:44","2022-01-31  13:46","3","110","460","nbtrace","TREx RGB FSMI and ELFIN-B"
"2022-01-31  13:46","2022-01-31  13:47","2","252","263","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2022-01-31  13:46","2022-01-31  13:47","2","252","263","nbtrace","TREx RGB ATHA and ELFIN-B"
"2022-01-31  13:46","2022-01-31  13:47","2","252","263","nbtrace","TREx NIR ATHA and ELFIN-B"
"2022-01-31  13:46","2022-01-31  13:47","2","252","263","nbtrace","TREx Blue ATHA and ELFIN-B"
"2022-01-31  15:05","2022-01-31  15:06","2","84","341","nbtrace","REGO SACH and ELFIN-A"
"2022-01-31  15:06","2022-01-31  15:07","2","302","437","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2022-01-31  15:14","2022-01-31  15:15","2","156","323","nbtrace","REGO SACH and ELFIN-B"
"2022-01-31  15:15","2022-01-31  15:16","2","172","359","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2022-01-31  16:40","2022-01-31  16:41","2","259","291","nbtrace","THEMIS-ASI MCGR and ELFIN-A"
"2022-01-31  16:49","2022-01-31  16:51","3","59","476","nbtrace","THEMIS-ASI MCGR and ELFIN-B"
"2022-01-31  22:36","2022-01-31  22:37","2","293","339","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2022-01-31  22:46","2022-01-31  22:46","1","452","452","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2022-02-01  00:10","2022-02-01  00:11","2","303","323","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2022-02-01  00:12","2022-02-01  00:13","2","260","368","nbtrace","THEMIS-ASI TALO and ELFIN-A"
"2022-02-01  00:12","2022-02-01  00:13","2","260","368","nbtrace","REGO TALO and ELFIN-A"
"2022-02-01  00:18","2022-02-01  00:19","2","263","374","nbtrace","THEMIS-ASI GILL and ELFIN-B"
"2022-02-01  00:18","2022-02-01  00:19","2","263","374","nbtrace","REGO GILL and ELFIN-B"
"2022-02-01  00:18","2022-02-01  00:19","2","263","374","nbtrace","TREx NIR GILL and ELFIN-B"
"2022-02-01  00:18","2022-02-01  00:19","2","263","374","nbtrace","TREx Blue GILL and ELFIN-B"
"2022-02-01  00:18","2022-02-01  00:19","2","263","374","nbtrace","TREx RGB GILL and ELFIN-B"
"2022-02-01  00:20","2022-02-01  00:21","2","441","481","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2022-02-01  00:22","2022-02-01  00:22","1","368","368","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2022-02-01  00:22","2022-02-01  00:22","1","368","368","nbtrace","REGO TALO and ELFIN-B"
"2022-02-01  01:41","2022-02-01  01:42","2","251","423","nbtrace","TREx RGB ATHA and ELFIN-A"
"2022-02-01  01:41","2022-02-01  01:42","2","251","423","nbtrace","TREx NIR ATHA and ELFIN-A"
"2022-02-01  01:41","2022-02-01  01:42","2","251","423","nbtrace","TREx Blue ATHA and ELFIN-A"
"2022-02-01  01:42","2022-02-01  01:43","2","413","453","nbtrace","THEMIS-ASI FSMI and ELFIN-A"
"2022-02-01  01:42","2022-02-01  01:43","2","413","453","nbtrace","TREx RGB FSMI and ELFIN-A"
"2022-02-01  01:45","2022-02-01  01:47","3","73","477","nbtrace","REGO SACH and ELFIN-A"
"2022-02-01  01:51","2022-02-01  01:51","1","468","468","nbtrace","TREx RGB ATHA and ELFIN-B"
"2022-02-01  01:51","2022-02-01  01:51","1","468","468","nbtrace","TREx NIR ATHA and ELFIN-B"
"2022-02-01  01:51","2022-02-01  01:51","1","468","468","nbtrace","TREx Blue ATHA and ELFIN-B"
"2022-02-01  01:52","2022-02-01  01:54","3","83","445","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2022-02-01  01:55","2022-02-01  01:56","2","119","331","nbtrace","REGO SACH and ELFIN-B"
"2022-02-01  03:18","2022-02-01  03:18","1","476","476","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2022-02-01  03:26","2022-02-01  03:27","2","59","390","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2022-02-01  11:16","2022-02-01  11:17","2","392","434","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2022-02-01  11:26","2022-02-01  11:27","2","209","291","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2022-02-01  11:28","2022-02-01  11:29","2","331","354","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2022-02-01  12:44","2022-02-01  12:45","2","247","308","nbtrace","REGO RESU and ELFIN-A"
"2022-02-01  12:45","2022-02-01  12:46","2","126","319","nbtrace","THEMIS-ASI TALO and ELFIN-A"
"2022-02-01  12:45","2022-02-01  12:46","2","126","319","nbtrace","REGO TALO and ELFIN-A"
"2022-02-01  12:47","2022-02-01  12:48","2","228","267","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2022-02-01  12:49","2022-02-01  12:50","2","127","365","nbtrace","THEMIS-ASI GILL and ELFIN-A"
"2022-02-01  12:49","2022-02-01  12:50","2","267","461","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2022-02-01  12:49","2022-02-01  12:50","2","127","365","nbtrace","REGO GILL and ELFIN-A"
"2022-02-01  12:49","2022-02-01  12:49","1","462","462","nbtrace","TREx Blue RABB and ELFIN-A"
"2022-02-01  12:49","2022-02-01  12:50","2","127","365","nbtrace","TREx NIR GILL and ELFIN-A"
"2022-02-01  12:49","2022-02-01  12:50","2","127","365","nbtrace","TREx Blue GILL and ELFIN-A"
"2022-02-01  12:49","2022-02-01  12:49","1","462","462","nbtrace","TREx NIR RABB and ELFIN-A"
"2022-02-01  12:49","2022-02-01  12:49","1","462","462","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2022-02-01  12:49","2022-02-01  12:50","2","127","365","nbtrace","TREx RGB GILL and ELFIN-A"
"2022-02-01  12:49","2022-02-01  12:49","1","462","462","nbtrace","TREx RGB RABB and ELFIN-A"
"2022-02-01  12:54","2022-02-01  12:55","2","154","298","nbtrace","REGO RESU and ELFIN-B"
"2022-02-01  12:55","2022-02-01  12:57","3","82","438","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2022-02-01  12:55","2022-02-01  12:57","3","82","438","nbtrace","REGO TALO and ELFIN-B"
"2022-02-01  12:57","2022-02-01  12:58","2","338","418","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2022-02-01  12:59","2022-02-01  13:01","3","72","489","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2022-02-01  12:59","2022-02-01  13:00","2","243","455","nbtrace","TREx Blue RABB and ELFIN-B"
"2022-02-01  12:59","2022-02-01  13:00","2","243","455","nbtrace","TREx NIR RABB and ELFIN-B"
"2022-02-01  12:59","2022-02-01  13:00","2","243","455","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2022-02-01  12:59","2022-02-01  13:00","2","243","455","nbtrace","TREx RGB RABB and ELFIN-B"
"2022-02-01  13:01","2022-02-01  13:01","1","428","428","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2022-02-01  13:01","2022-02-01  13:01","1","428","428","nbtrace","TREx RGB LUCK and ELFIN-B"
"2022-02-01  14:18","2022-02-01  14:18","1","397","397","nbtrace","REGO SACH and ELFIN-A"
"2022-02-01  14:20","2022-02-01  14:21","2","216","340","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2022-02-01  14:28","2022-02-01  14:29","2","311","382","nbtrace","REGO SACH and ELFIN-B"
"2022-02-01  14:30","2022-02-01  14:32","3","18","425","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2022-02-01  15:51","2022-02-01  15:52","2","242","341","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2022-02-01  15:53","2022-02-01  15:54","2","282","326","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2022-02-01  16:03","2022-02-01  16:04","2","91","334","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2022-02-01  23:21","2022-02-01  23:22","2","332","375","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2022-02-01  23:26","2022-02-01  23:27","2","217","250","nbtrace","REGO RESU and ELFIN-A"
"2022-02-01  23:35","2022-02-01  23:36","2","105","344","nbtrace","REGO TALO and ELFIN-B"
"2022-02-01  23:36","2022-02-01  23:38","3","63","488","nbtrace","REGO RESU and ELFIN-B"
"2022-02-02  00:53","2022-02-02  00:54","2","356","459","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2022-02-02  00:54","2022-02-02  00:55","2","207","425","nbtrace","TREx Blue RABB and ELFIN-A"
"2022-02-02  00:54","2022-02-02  00:55","2","207","425","nbtrace","TREx NIR RABB and ELFIN-A"
"2022-02-02  00:54","2022-02-02  00:55","2","207","425","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2022-02-02  00:54","2022-02-02  00:55","2","207","425","nbtrace","TREx RGB RABB and ELFIN-A"
"2022-02-02  01:05","2022-02-02  01:06","2","457","482","nbtrace","TREx Blue RABB and ELFIN-B"
"2022-02-02  01:05","2022-02-02  01:06","2","457","482","nbtrace","TREx NIR RABB and ELFIN-B"
"2022-02-02  01:05","2022-02-02  01:06","2","457","482","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2022-02-02  01:05","2022-02-02  01:06","2","457","482","nbtrace","TREx RGB RABB and ELFIN-B"
"2022-02-02  02:30","2022-02-02  02:31","2","199","225","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2022-02-02  02:31","2022-02-02  02:32","2","377","450","nbtrace","REGO SACH and ELFIN-A"
"2022-02-02  02:41","2022-02-02  02:42","2","163","377","nbtrace","THEMIS-ASI INUV and ELFIN-B"
